INFO      :  __main__ - client - get_connect - 2021-06-02 09:33:10,827 Клиент <socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 52689), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,162 Клиент <socket.socket fd=364, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62384), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,167 Клиент <socket.socket fd=472, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62540), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,167 Клиент <socket.socket fd=396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62537), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,167 Клиент <socket.socket fd=356, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62541), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,168 Клиент <socket.socket fd=324, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62549), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,168 Клиент <socket.socket fd=364, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62542), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,168 Клиент <socket.socket fd=332, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62551), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,168 Клиент <socket.socket fd=388, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62552), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,169 Клиент <socket.socket fd=452, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62538), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,169 Клиент <socket.socket fd=436, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62547), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,169 Клиент <socket.socket fd=412, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62385), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,170 Клиент <socket.socket fd=412, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62543), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,451 Клиент <socket.socket fd=316, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62634), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,453 Клиент <socket.socket fd=444, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62636), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,453 Клиент <socket.socket fd=328, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62637), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,454 Клиент <socket.socket fd=364, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62638), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,454 Клиент <socket.socket fd=392, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62635), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,454 Клиент <socket.socket fd=408, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62639), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,455 Клиент <socket.socket fd=332, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62641), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,455 Клиент <socket.socket fd=440, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62640), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,456 Клиент <socket.socket fd=384, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62642), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,456 Клиент <socket.socket fd=396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62643), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,456 Клиент <socket.socket fd=368, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62644), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,457 Клиент <socket.socket fd=356, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62646), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,457 Клиент <socket.socket fd=448, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62647), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,457 Клиент <socket.socket fd=456, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62645), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,458 Клиент <socket.socket fd=356, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62648), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,458 Клиент <socket.socket fd=368, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62649), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,458 Клиент <socket.socket fd=488, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62650), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,459 Клиент <socket.socket fd=356, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62653), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,466 Клиент <socket.socket fd=360, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62737), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,466 Клиент <socket.socket fd=408, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62723), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,466 Клиент <socket.socket fd=364, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62736), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,466 Клиент <socket.socket fd=392, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62735), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,470 Клиент <socket.socket fd=436, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62731), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,470 Клиент <socket.socket fd=392, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62732), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,472 Клиент <socket.socket fd=364, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62655), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,478 Клиент <socket.socket fd=336, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62401), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,478 Клиент <socket.socket fd=312, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62751), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,479 Клиент <socket.socket fd=344, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62403), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,479 Клиент <socket.socket fd=448, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62405), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,480 Клиент <socket.socket fd=412, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62727), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,480 Клиент <socket.socket fd=372, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62724), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:42:07,480 Клиент <socket.socket fd=352, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 62729), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:47:58,412 Клиент <socket.socket fd=380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53323), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:48:24,506 Клиент <socket.socket fd=340, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 58512), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:49:36,771 Клиент <socket.socket fd=372, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 61945), raddr=('127.0.0.1', 7777)> запущен
INFO      :  __main__ - client - get_connect - 2021-07-12 15:55:10,945 Клиент <socket.socket fd=396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51231), raddr=('127.0.0.1', 7777)> запущен
